file,pinyin,tone,pinyin_tone
chui1_FV3_MP3.mp3,chui,1,chui1
ku3_FV2_MP3.mp3,ku,3,ku3
qia4_MV3_MP3.mp3,qia,4,qia4
nuan2_FV1_MP3.mp3,nuan,2,nuan2
fei4_MV3_MP3.mp3,fei,4,fei4
wei4_FV2_MP3.mp3,wei,4,wei4
nong4_FV2_MP3.mp3,nong,4,nong4
zeng2_FV2_MP3.mp3,zeng,2,zeng2
lao2_FV1_MP3.mp3,lao,2,lao2
xi3_MV1_MP3.mp3,xi,3,xi3
liang4_FV3_MP3.mp3,liang,4,liang4
pei4_MV2_MP3.mp3,pei,4,pei4
xu2_MV3_MP3.mp3,xu,2,xu2
jie4_FV1_MP3.mp3,jie,4,jie4
hao2_FV1_MP3.mp3,hao,2,hao2
jing2_FV2_MP3.mp3,jing,2,jing2
suo3_FV1_MP3.mp3,suo,3,suo3
la1_FV2_MP3.mp3,la,1,la1
jie1_FV3_MP3.mp3,jie,1,jie1
kui4_MV1_MP3.mp3,kui,4,kui4
pei4_MV3_MP3.mp3,pei,4,pei4
an2_MV1_MP3.mp3,an,2,an2
shou3_MV2_MP3.mp3,shou,3,shou3
shui2_MV1_MP3.mp3,shui,2,shui2
ri4_FV2_MP3.mp3,ri,4,ri4
wai2_MV1_MP3.mp3,wai,2,wai2
xie4_MV3_MP3.mp3,xie,4,xie4
qin2_MV3_MP3.mp3,qin,2,qin2
zen2_MV1_MP3.mp3,zen,2,zen2
nao4_MV1_MP3.mp3,nao,4,nao4
han4_FV3_MP3.mp3,han,4,han4
cong1_MV2_MP3.mp3,cong,1,cong1
zhuai2_MV1_MP3.mp3,zhuai,2,zhuai2
shei4_FV2_MP3.mp3,shei,4,shei4
deng4_FV3_MP3.mp3,deng,4,deng4
hui4_MV1_MP3.mp3,hui,4,hui4
jiu2_FV3_MP3.mp3,jiu,2,jiu2
gui3_MV2_MP3.mp3,gui,3,gui3
lao1_MV2_MP3.mp3,lao,1,lao1
yin1_FV3_MP3.mp3,yin,1,yin1
gou1_FV3_MP3.mp3,gou,1,gou1
qiang1_MV2_MP3.mp3,qiang,1,qiang1
beng2_MV1_MP3.mp3,beng,2,beng2
fan2_FV2_MP3.mp3,fan,2,fan2
shuai2_MV2_MP3.mp3,shuai,2,shuai2
bin2_MV3_MP3.mp3,bin,2,bin2
sen1_MV3_MP3.mp3,sen,1,sen1
ya3_FV1_MP3.mp3,ya,3,ya3
ya2_FV2_MP3.mp3,ya,2,ya2
ang3_MV1_MP3.mp3,ang,3,ang3
yuan2_MV2_MP3.mp3,yuan,2,yuan2
ca4_FV1_MP3.mp3,ca,4,ca4
weng4_FV2_MP3.mp3,weng,4,weng4
can1_FV2_MP3.mp3,can,1,can1
kuang2_MV1_MP3.mp3,kuang,2,kuang2
geng2_FV2_MP3.mp3,geng,2,geng2
gong4_MV1_MP3.mp3,gong,4,gong4
bie3_FV2_MP3.mp3,bie,3,bie3
zeng3_MV2_MP3.mp3,zeng,3,zeng3
mai2_MV2_MP3.mp3,mai,2,mai2
long3_FV3_MP3.mp3,long,3,long3
lou2_FV2_MP3.mp3,lou,2,lou2
liang3_FV3_MP3.mp3,liang,3,liang3
kuai3_MV2_MP3.mp3,kuai,3,kuai3
xue1_MV1_MP3.mp3,xue,1,xue1
zhou2_FV2_MP3.mp3,zhou,2,zhou2
bu2_MV3_MP3.mp3,bu,2,bu2
sui4_MV3_MP3.mp3,sui,4,sui4
diu1_MV2_MP3.mp3,diu,1,diu1
niang3_FV2_MP3.mp3,niang,3,niang3
shui2_FV2_MP3.mp3,shui,2,shui2
lang1_FV3_MP3.mp3,lang,1,lang1
beng3_FV2_MP3.mp3,beng,3,beng3
chai3_MV3_MP3.mp3,chai,3,chai3
bo1_MV3_MP3.mp3,bo,1,bo1
kun2_FV1_MP3.mp3,kun,2,kun2
sen4_FV3_MP3.mp3,sen,4,sen4
mie2_MV1_MP3.mp3,mie,2,mie2
keng4_FV2_MP3.mp3,keng,4,keng4
xian2_FV2_MP3.mp3,xian,2,xian2
ruo3_MV2_MP3.mp3,ruo,3,ruo3
liu1_MV2_MP3.mp3,liu,1,liu1
yan2_FV1_MP3.mp3,yan,2,yan2
sa4_MV1_MP3.mp3,sa,4,sa4
pu3_FV1_MP3.mp3,pu,3,pu3
min3_MV2_MP3.mp3,min,3,min3
wei3_MV2_MP3.mp3,wei,3,wei3
rui4_FV2_MP3.mp3,rui,4,rui4
jiao1_FV3_MP3.mp3,jiao,1,jiao1
chuan2_MV3_MP3.mp3,chuan,2,chuan2
a4_FV2_MP3.mp3,a,4,a4
quan4_MV1_MP3.mp3,quan,4,quan4
huan4_MV3_MP3.mp3,huan,4,huan4
shao4_FV3_MP3.mp3,shao,4,shao4
jian1_FV3_MP3.mp3,jian,1,jian1
zhang4_FV3_MP3.mp3,zhang,4,zhang4
pai2_FV3_MP3.mp3,pai,2,pai2
da2_FV1_MP3.mp3,da,2,da2
ya1_FV1_MP3.mp3,ya,1,ya1
nie1_FV1_MP3.mp3,nie,1,nie1
jia1_MV2_MP3.mp3,jia,1,jia1
tong1_FV1_MP3.mp3,tong,1,tong1
hu4_MV1_MP3.mp3,hu,4,hu4
zhuo3_FV3_MP3.mp3,zhuo,3,zhuo3
la3_FV2_MP3.mp3,la,3,la3
fan4_FV3_MP3.mp3,fan,4,fan4
gang1_MV2_MP3.mp3,gang,1,gang1
dun2_MV3_MP3.mp3,dun,2,dun2
long3_FV1_MP3.mp3,long,3,long3
die3_MV1_MP3.mp3,die,3,die3
sui2_FV1_MP3.mp3,sui,2,sui2
dui3_FV3_MP3.mp3,dui,3,dui3
shuang1_MV3_MP3.mp3,shuang,1,shuang1
kuang1_FV3_MP3.mp3,kuang,1,kuang1
wai1_MV3_MP3.mp3,wai,1,wai1
lian2_FV2_MP3.mp3,lian,2,lian2
xi1_FV2_MP3.mp3,xi,1,xi1
nao4_FV2_MP3.mp3,nao,4,nao4
li1_MV1_MP3.mp3,li,1,li1
guan4_FV3_MP3.mp3,guan,4,guan4
suan4_FV3_MP3.mp3,suan,4,suan4
qiong3_FV2_MP3.mp3,qiong,3,qiong3
ban4_FV2_MP3.mp3,ban,4,ban4
can2_MV3_MP3.mp3,can,2,can2
xiong1_FV3_MP3.mp3,xiong,1,xiong1
na1_MV2_MP3.mp3,na,1,na1
meng1_MV2_MP3.mp3,meng,1,meng1
duan2_MV1_MP3.mp3,duan,2,duan2
nong1_FV1_MP3.mp3,nong,1,nong1
dan1_FV2_MP3.mp3,dan,1,dan1
ti3_MV1_MP3.mp3,ti,3,ti3
gong2_FV2_MP3.mp3,gong,2,gong2
zhuai4_FV2_MP3.mp3,zhuai,4,zhuai4
ba4_MV1_MP3.mp3,ba,4,ba4
shui1_FV3_MP3.mp3,shui,1,shui1
gen1_FV1_MP3.mp3,gen,1,gen1
xiong1_FV2_MP3.mp3,xiong,1,xiong1
tou1_FV2_MP3.mp3,tou,1,tou1
nai3_FV1_MP3.mp3,nai,3,nai3
zhan1_FV3_MP3.mp3,zhan,1,zhan1
ku1_MV3_MP3.mp3,ku,1,ku1
zu2_FV1_MP3.mp3,zu,2,zu2
mou3_FV2_MP3.mp3,mou,3,mou3
yong2_FV1_MP3.mp3,yong,2,yong2
kao1_FV1_MP3.mp3,kao,1,kao1
gai1_MV1_MP3.mp3,gai,1,gai1
te2_MV1_MP3.mp3,te,2,te2
tao3_FV1_MP3.mp3,tao,3,tao3
shuang3_FV2_MP3.mp3,shuang,3,shuang3
liang2_FV1_MP3.mp3,liang,2,liang2
biao3_MV3_MP3.mp3,biao,3,biao3
dei1_FV3_MP3.mp3,dei,1,dei1
pou3_FV2_MP3.mp3,pou,3,pou3
tuo3_FV1_MP3.mp3,tuo,3,tuo3
fen1_MV2_MP3.mp3,fen,1,fen1
shao3_MV1_MP3.mp3,shao,3,shao3
tun2_MV1_MP3.mp3,tun,2,tun2
jiong2_FV1_MP3.mp3,jiong,2,jiong2
gong4_FV1_MP3.mp3,gong,4,gong4
ku3_MV3_MP3.mp3,ku,3,ku3
zen2_FV1_MP3.mp3,zen,2,zen2
jiang1_MV2_MP3.mp3,jiang,1,jiang1
cao2_FV2_MP3.mp3,cao,2,cao2
zhen3_MV1_MP3.mp3,zhen,3,zhen3
ha2_MV2_MP3.mp3,ha,2,ha2
xin4_FV2_MP3.mp3,xin,4,xin4
cuan2_MV2_MP3.mp3,cuan,2,cuan2
jue3_MV3_MP3.mp3,jue,3,jue3
zui4_FV1_MP3.mp3,zui,4,zui4
nin4_MV3_MP3.mp3,nin,4,nin4
man2_MV3_MP3.mp3,man,2,man2
can3_MV1_MP3.mp3,can,3,can3
cou2_FV1_MP3.mp3,cou,2,cou2
ou3_MV2_MP3.mp3,ou,3,ou3
lei1_FV1_MP3.mp3,lei,1,lei1
lve2_FV1_MP3.mp3,lve,2,lve2
ku1_FV3_MP3.mp3,ku,1,ku1
nan1_FV3_MP3.mp3,nan,1,nan1
heng4_MV1_MP3.mp3,heng,4,heng4
xiu1_FV3_MP3.mp3,xiu,1,xiu1
zhao2_FV3_MP3.mp3,zhao,2,zhao2
pian4_MV3_MP3.mp3,pian,4,pian4
miao3_MV3_MP3.mp3,miao,3,miao3
pang1_FV3_MP3.mp3,pang,1,pang1
tie2_MV3_MP3.mp3,tie,2,tie2
zhou3_MV3_MP3.mp3,zhou,3,zhou3
huang2_MV2_MP3.mp3,huang,2,huang2
ying1_FV1_MP3.mp3,ying,1,ying1
ji2_MV2_MP3.mp3,ji,2,ji2
me1_MV3_MP3.mp3,me,1,me1
ai1_FV2_MP3.mp3,ai,1,ai1
fa2_MV2_MP3.mp3,fa,2,fa2
rong2_MV2_MP3.mp3,rong,2,rong2
dei1_MV1_MP3.mp3,dei,1,dei1
zuo4_FV1_MP3.mp3,zuo,4,zuo4
tian4_MV2_MP3.mp3,tian,4,tian4
nuan4_FV1_MP3.mp3,nuan,4,nuan4
eng4_FV3_MP3.mp3,eng,4,eng4
chuang3_MV2_MP3.mp3,chuang,3,chuang3
fu3_FV3_MP3.mp3,fu,3,fu3
ru4_FV3_MP3.mp3,ru,4,ru4
geng4_MV2_MP3.mp3,geng,4,geng4
fang1_MV3_MP3.mp3,fang,1,fang1
xiao1_FV1_MP3.mp3,xiao,1,xiao1
qia3_FV1_MP3.mp3,qia,3,qia3
en4_MV2_MP3.mp3,en,4,en4
ce4_MV2_MP3.mp3,ce,4,ce4
ang4_FV1_MP3.mp3,ang,4,ang4
pu2_MV2_MP3.mp3,pu,2,pu2
zhai3_MV3_MP3.mp3,zhai,3,zhai3
ce2_MV3_MP3.mp3,ce,2,ce2
gao3_FV1_MP3.mp3,gao,3,gao3
yan4_MV1_MP3.mp3,yan,4,yan4
lin2_MV1_MP3.mp3,lin,2,lin2
jie4_MV1_MP3.mp3,jie,4,jie4
fo4_FV1_MP3.mp3,fo,4,fo4
pie2_MV3_MP3.mp3,pie,2,pie2
rua3_FV3_MP3.mp3,rua,3,rua3
zao1_MV1_MP3.mp3,zao,1,zao1
dia3_MV3_MP3.mp3,dia,3,dia3
diao4_MV3_MP3.mp3,diao,4,diao4
meng4_FV2_MP3.mp3,meng,4,meng4
jia4_MV3_MP3.mp3,jia,4,jia4
mie1_FV3_MP3.mp3,mie,1,mie1
pin4_MV3_MP3.mp3,pin,4,pin4
lan1_FV1_MP3.mp3,lan,1,lan1
o1_FV1_MP3.mp3,o,1,o1
qu2_FV2_MP3.mp3,qu,2,qu2
liang1_MV2_MP3.mp3,liang,1,liang1
lao2_MV1_MP3.mp3,lao,2,lao2
zhuo4_FV1_MP3.mp3,zhuo,4,zhuo4
sha3_FV2_MP3.mp3,sha,3,sha3
gen3_MV1_MP3.mp3,gen,3,gen3
heng2_MV3_MP3.mp3,heng,2,heng2
po3_FV3_MP3.mp3,po,3,po3
kong4_FV3_MP3.mp3,kong,4,kong4
lei3_FV2_MP3.mp3,lei,3,lei3
dian3_FV2_MP3.mp3,dian,3,dian3
nou3_FV1_MP3.mp3,nou,3,nou3
shei1_MV2_MP3.mp3,shei,1,shei1
le3_MV2_MP3.mp3,le,3,le3
tie3_MV3_MP3.mp3,tie,3,tie3
zhu3_MV2_MP3.mp3,zhu,3,zhu3
nie4_FV3_MP3.mp3,nie,4,nie4
jing4_FV1_MP3.mp3,jing,4,jing4
fo1_FV1_MP3.mp3,fo,1,fo1
ha2_FV1_MP3.mp3,ha,2,ha2
bie4_FV2_MP3.mp3,bie,4,bie4
shun3_FV2_MP3.mp3,shun,3,shun3
nu2_MV3_MP3.mp3,nu,2,nu2
huan4_FV3_MP3.mp3,huan,4,huan4
weng3_FV3_MP3.mp3,weng,3,weng3
ji2_FV2_MP3.mp3,ji,2,ji2
min3_MV1_MP3.mp3,min,3,min3
ting2_MV1_MP3.mp3,ting,2,ting2
re1_FV1_MP3.mp3,re,1,re1
gou1_MV1_MP3.mp3,gou,1,gou1
gen1_MV1_MP3.mp3,gen,1,gen1
mo3_FV3_MP3.mp3,mo,3,mo3
piao1_MV2_MP3.mp3,piao,1,piao1
bu4_FV3_MP3.mp3,bu,4,bu4
cou4_FV1_MP3.mp3,cou,4,cou4
sen1_FV1_MP3.mp3,sen,1,sen1
run1_MV3_MP3.mp3,run,1,run1
nu4_FV2_MP3.mp3,nu,4,nu4
ruan3_FV2_MP3.mp3,ruan,3,ruan3
mang1_FV2_MP3.mp3,mang,1,mang1
lie1_FV1_MP3.mp3,lie,1,lie1
chou2_FV2_MP3.mp3,chou,2,chou2
yu2_FV2_MP3.mp3,yu,2,yu2
rang3_FV1_MP3.mp3,rang,3,rang3
lu1_MV1_MP3.mp3,lu,1,lu1
ba1_FV2_MP3.mp3,ba,1,ba1
pie1_MV1_MP3.mp3,pie,1,pie1
ban2_MV1_MP3.mp3,ban,2,ban2
rong4_MV1_MP3.mp3,rong,4,rong4
ri2_FV1_MP3.mp3,ri,2,ri2
ru1_FV1_MP3.mp3,ru,1,ru1
gei1_FV1_MP3.mp3,gei,1,gei1
li4_MV2_MP3.mp3,li,4,li4
chua3_MV3_MP3.mp3,chua,3,chua3
pi3_MV1_MP3.mp3,pi,3,pi3
hen4_FV2_MP3.mp3,hen,4,hen4
nuo2_FV3_MP3.mp3,nuo,2,nuo2
run2_MV3_MP3.mp3,run,2,run2
song3_FV3_MP3.mp3,song,3,song3
xin2_FV2_MP3.mp3,xin,2,xin2
ai2_MV1_MP3.mp3,ai,2,ai2
neng4_FV1_MP3.mp3,neng,4,neng4
ming4_FV3_MP3.mp3,ming,4,ming4
zhan4_MV2_MP3.mp3,zhan,4,zhan4
cen2_MV2_MP3.mp3,cen,2,cen2
leng4_MV1_MP3.mp3,leng,4,leng4
heng1_FV1_MP3.mp3,heng,1,heng1
jia2_MV2_MP3.mp3,jia,2,jia2
ying1_MV2_MP3.mp3,ying,1,ying1
ju2_FV2_MP3.mp3,ju,2,ju2
kong1_MV3_MP3.mp3,kong,1,kong1
cen3_MV1_MP3.mp3,cen,3,cen3
shuang1_MV1_MP3.mp3,shuang,1,shuang1
miao1_MV1_MP3.mp3,miao,1,miao1
xu2_MV1_MP3.mp3,xu,2,xu2
wei1_FV1_MP3.mp3,wei,1,wei1
nen4_MV2_MP3.mp3,nen,4,nen4
ting4_MV2_MP3.mp3,ting,4,ting4
mi2_MV2_MP3.mp3,mi,2,mi2
huang3_MV3_MP3.mp3,huang,3,huang3
lun4_FV1_MP3.mp3,lun,4,lun4
cheng3_FV3_MP3.mp3,cheng,3,cheng3
gu1_FV1_MP3.mp3,gu,1,gu1
fan1_MV2_MP3.mp3,fan,1,fan1
shi4_MV1_MP3.mp3,shi,4,shi4
kua2_MV3_MP3.mp3,kua,2,kua2
ban2_FV3_MP3.mp3,ban,2,ban2
si1_MV3_MP3.mp3,si,1,si1
suo3_FV2_MP3.mp3,suo,3,suo3
fan3_FV2_MP3.mp3,fan,3,fan3
li3_MV3_MP3.mp3,li,3,li3
ruo1_MV1_MP3.mp3,ruo,1,ruo1
yuan1_MV1_MP3.mp3,yuan,1,yuan1
ruo1_FV3_MP3.mp3,ruo,1,ruo1
duo2_MV3_MP3.mp3,duo,2,duo2
zhang2_MV3_MP3.mp3,zhang,2,zhang2
zi4_MV1_MP3.mp3,zi,4,zi4
yong3_MV2_MP3.mp3,yong,3,yong3
men4_MV3_MP3.mp3,men,4,men4
ru3_MV2_MP3.mp3,ru,3,ru3
re3_FV3_MP3.mp3,re,3,re3
tun2_FV3_MP3.mp3,tun,2,tun2
huo4_FV3_MP3.mp3,huo,4,huo4
xian3_FV3_MP3.mp3,xian,3,xian3
ning2_FV2_MP3.mp3,ning,2,ning2
che4_FV2_MP3.mp3,che,4,che4
tu4_FV1_MP3.mp3,tu,4,tu4
bo3_FV3_MP3.mp3,bo,3,bo3
shou4_FV3_MP3.mp3,shou,4,shou4
yo1_FV3_MP3.mp3,yo,1,yo1
sun1_FV1_MP3.mp3,sun,1,sun1
ti2_FV1_MP3.mp3,ti,2,ti2
zhen1_MV1_MP3.mp3,zhen,1,zhen1
san3_FV3_MP3.mp3,san,3,san3
yan1_FV2_MP3.mp3,yan,1,yan1
ya1_MV1_MP3.mp3,ya,1,ya1
lang2_FV1_MP3.mp3,lang,2,lang2
rua2_FV3_MP3.mp3,rua,2,rua2
jiong3_MV2_MP3.mp3,jiong,3,jiong3
ming3_FV1_MP3.mp3,ming,3,ming3
te1_FV1_MP3.mp3,te,1,te1
man1_FV1_MP3.mp3,man,1,man1
mian3_FV1_MP3.mp3,mian,3,mian3
hu4_MV3_MP3.mp3,hu,4,hu4
ling4_MV3_MP3.mp3,ling,4,ling4
ti2_FV2_MP3.mp3,ti,2,ti2
zan4_FV3_MP3.mp3,zan,4,zan4
seng3_MV2_MP3.mp3,seng,3,seng3
wang1_FV2_MP3.mp3,wang,1,wang1
guai4_FV1_MP3.mp3,guai,4,guai4
yong2_FV2_MP3.mp3,yong,2,yong2
hui2_FV1_MP3.mp3,hui,2,hui2
quan3_MV2_MP3.mp3,quan,3,quan3
pie2_FV1_MP3.mp3,pie,2,pie2
hui1_FV2_MP3.mp3,hui,1,hui1
gao3_MV3_MP3.mp3,gao,3,gao3
zan3_MV1_MP3.mp3,zan,3,zan3
gai2_MV2_MP3.mp3,gai,2,gai2
reng4_FV1_MP3.mp3,reng,4,reng4
duo3_FV2_MP3.mp3,duo,3,duo3
suan4_FV1_MP3.mp3,suan,4,suan4
wu4_MV1_MP3.mp3,wu,4,wu4
shang2_FV2_MP3.mp3,shang,2,shang2
ka4_MV2_MP3.mp3,ka,4,ka4
fei2_FV2_MP3.mp3,fei,2,fei2
zhuo3_MV1_MP3.mp3,zhuo,3,zhuo3
nuo2_MV1_MP3.mp3,nuo,2,nuo2
dia4_FV1_MP3.mp3,dia,4,dia4
ban4_MV3_MP3.mp3,ban,4,ban4
niang3_MV1_MP3.mp3,niang,3,niang3
dan3_MV2_MP3.mp3,dan,3,dan3
rao3_MV2_MP3.mp3,rao,3,rao3
chun2_MV3_MP3.mp3,chun,2,chun2
man1_MV1_MP3.mp3,man,1,man1
sha3_MV3_MP3.mp3,sha,3,sha3
cang3_FV1_MP3.mp3,cang,3,cang3
bang1_FV3_MP3.mp3,bang,1,bang1
chou2_MV1_MP3.mp3,chou,2,chou2
cou1_FV3_MP3.mp3,cou,1,cou1
lin3_FV3_MP3.mp3,lin,3,lin3
chan3_FV2_MP3.mp3,chan,3,chan3
pei1_FV1_MP3.mp3,pei,1,pei1
gong3_MV2_MP3.mp3,gong,3,gong3
shu3_MV1_MP3.mp3,shu,3,shu3
biao4_MV2_MP3.mp3,biao,4,biao4
jin2_FV3_MP3.mp3,jin,2,jin2
cui3_FV2_MP3.mp3,cui,3,cui3
kong3_MV1_MP3.mp3,kong,3,kong3
miao1_FV1_MP3.mp3,miao,1,miao1
pai2_MV2_MP3.mp3,pai,2,pai2
lan1_MV1_MP3.mp3,lan,1,lan1
che4_MV3_MP3.mp3,che,4,che4
xuan2_FV3_MP3.mp3,xuan,2,xuan2
zhao3_MV3_MP3.mp3,zhao,3,zhao3
zuan1_FV3_MP3.mp3,zuan,1,zuan1
bing4_MV3_MP3.mp3,bing,4,bing4
yu2_MV3_MP3.mp3,yu,2,yu2
gen3_MV3_MP3.mp3,gen,3,gen3
geng1_FV1_MP3.mp3,geng,1,geng1
nie1_MV2_MP3.mp3,nie,1,nie1
neng2_MV1_MP3.mp3,neng,2,neng2
dun2_MV1_MP3.mp3,dun,2,dun2
zhai2_MV2_MP3.mp3,zhai,2,zhai2
chuo2_FV3_MP3.mp3,chuo,2,chuo2
gui3_FV2_MP3.mp3,gui,3,gui3
lia4_MV3_MP3.mp3,lia,4,lia4
e2_FV3_MP3.mp3,e,2,e2
kua4_FV3_MP3.mp3,kua,4,kua4
sheng1_MV2_MP3.mp3,sheng,1,sheng1
kun3_MV2_MP3.mp3,kun,3,kun3
shi2_MV1_MP3.mp3,shi,2,shi2
cheng2_FV2_MP3.mp3,cheng,2,cheng2
cang4_MV3_MP3.mp3,cang,4,cang4
gang2_FV3_MP3.mp3,gang,2,gang2
kui3_MV3_MP3.mp3,kui,3,kui3
li4_FV1_MP3.mp3,li,4,li4
chuang3_FV3_MP3.mp3,chuang,3,chuang3
wan3_MV1_MP3.mp3,wan,3,wan3
jiao2_FV1_MP3.mp3,jiao,2,jiao2
shu4_FV3_MP3.mp3,shu,4,shu4
ken4_FV2_MP3.mp3,ken,4,ken4
dou3_MV3_MP3.mp3,dou,3,dou3
kuai3_FV2_MP3.mp3,kuai,3,kuai3
cu3_MV3_MP3.mp3,cu,3,cu3
qing2_FV3_MP3.mp3,qing,2,qing2
ji2_FV3_MP3.mp3,ji,2,ji2
lan3_FV1_MP3.mp3,lan,3,lan3
bo4_MV1_MP3.mp3,bo,4,bo4
chen1_FV3_MP3.mp3,chen,1,chen1
gao1_FV1_MP3.mp3,gao,1,gao1
yue1_MV2_MP3.mp3,yue,1,yue1
qia1_FV1_MP3.mp3,qia,1,qia1
gong2_MV1_MP3.mp3,gong,2,gong2
lou1_FV2_MP3.mp3,lou,1,lou1
kan2_MV2_MP3.mp3,kan,2,kan2
qian1_MV2_MP3.mp3,qian,1,qian1
rao2_FV2_MP3.mp3,rao,2,rao2
sui1_FV2_MP3.mp3,sui,1,sui1
wo4_FV3_MP3.mp3,wo,4,wo4
er1_MV1_MP3.mp3,er,1,er1
xie4_FV2_MP3.mp3,xie,4,xie4
dun4_MV2_MP3.mp3,dun,4,dun4
pu2_FV1_MP3.mp3,pu,2,pu2
dang3_MV2_MP3.mp3,dang,3,dang3
kang2_MV1_MP3.mp3,kang,2,kang2
chong4_FV3_MP3.mp3,chong,4,chong4
chuang2_MV2_MP3.mp3,chuang,2,chuang2
ceng2_FV1_MP3.mp3,ceng,2,ceng2
reng3_FV2_MP3.mp3,reng,3,reng3
zhou1_MV3_MP3.mp3,zhou,1,zhou1
tao3_FV3_MP3.mp3,tao,3,tao3
kuo2_MV1_MP3.mp3,kuo,2,kuo2
long4_MV3_MP3.mp3,long,4,long4
zei4_FV3_MP3.mp3,zei,4,zei4
lin1_MV1_MP3.mp3,lin,1,lin1
bian1_MV2_MP3.mp3,bian,1,bian1
zhu1_MV1_MP3.mp3,zhu,1,zhu1
ou1_MV2_MP3.mp3,ou,1,ou1
chan1_MV2_MP3.mp3,chan,1,chan1
kou3_MV1_MP3.mp3,kou,3,kou3
liao3_MV2_MP3.mp3,liao,3,liao3
chuo4_MV3_MP3.mp3,chuo,4,chuo4
fang3_MV1_MP3.mp3,fang,3,fang3
geng1_MV1_MP3.mp3,geng,1,geng1
huai3_MV1_MP3.mp3,huai,3,huai3
sai1_FV1_MP3.mp3,sai,1,sai1
ting1_FV3_MP3.mp3,ting,1,ting1
qiu1_MV3_MP3.mp3,qiu,1,qiu1
zhong2_FV2_MP3.mp3,zhong,2,zhong2
zhua2_MV1_MP3.mp3,zhua,2,zhua2
nei3_MV1_MP3.mp3,nei,3,nei3
di1_MV3_MP3.mp3,di,1,di1
lie1_FV2_MP3.mp3,lie,1,lie1
huang3_FV2_MP3.mp3,huang,3,huang3
du4_MV3_MP3.mp3,du,4,du4
hong3_MV3_MP3.mp3,hong,3,hong3
tie3_FV2_MP3.mp3,tie,3,tie3
xin1_FV2_MP3.mp3,xin,1,xin1
nang3_FV1_MP3.mp3,nang,3,nang3
pao2_MV3_MP3.mp3,pao,2,pao2
zi1_MV2_MP3.mp3,zi,1,zi1
zhuan4_FV3_MP3.mp3,zhuan,4,zhuan4
shen3_FV3_MP3.mp3,shen,3,shen3
dia4_MV1_MP3.mp3,dia,4,dia4
que2_FV3_MP3.mp3,que,2,que2
cheng3_MV1_MP3.mp3,cheng,3,cheng3
tong2_MV3_MP3.mp3,tong,2,tong2
cou3_FV1_MP3.mp3,cou,3,cou3
sai4_MV3_MP3.mp3,sai,4,sai4
sang4_MV1_MP3.mp3,sang,4,sang4
dai3_MV3_MP3.mp3,dai,3,dai3
cai2_MV2_MP3.mp3,cai,2,cai2
quan2_FV2_MP3.mp3,quan,2,quan2
dai4_FV1_MP3.mp3,dai,4,dai4
ling1_FV1_MP3.mp3,ling,1,ling1
sou4_MV3_MP3.mp3,sou,4,sou4
mao1_MV2_MP3.mp3,mao,1,mao1
jin2_FV1_MP3.mp3,jin,2,jin2
pai2_FV2_MP3.mp3,pai,2,pai2
su2_MV2_MP3.mp3,su,2,su2
shui3_FV1_MP3.mp3,shui,3,shui3
kuo1_MV2_MP3.mp3,kuo,1,kuo1
ga4_MV3_MP3.mp3,ga,4,ga4
sen3_MV3_MP3.mp3,sen,3,sen3
nian2_MV3_MP3.mp3,nian,2,nian2
rui2_MV1_MP3.mp3,rui,2,rui2
pang3_FV1_MP3.mp3,pang,3,pang3
hao4_MV1_MP3.mp3,hao,4,hao4
niao4_FV1_MP3.mp3,niao,4,niao4
chu4_MV3_MP3.mp3,chu,4,chu4
shuai4_FV3_MP3.mp3,shuai,4,shuai4
he2_MV3_MP3.mp3,he,2,he2
qia3_FV2_MP3.mp3,qia,3,qia3
chuang3_FV2_MP3.mp3,chuang,3,chuang3
ne2_MV2_MP3.mp3,ne,2,ne2
kuo1_FV2_MP3.mp3,kuo,1,kuo1
shun1_FV3_MP3.mp3,shun,1,shun1
cao4_MV2_MP3.mp3,cao,4,cao4
biao3_FV3_MP3.mp3,biao,3,biao3
shuo1_FV3_MP3.mp3,shuo,1,shuo1
miu3_MV3_MP3.mp3,miu,3,miu3
zhang3_FV3_MP3.mp3,zhang,3,zhang3
chuang1_FV2_MP3.mp3,chuang,1,chuang1
shen4_FV3_MP3.mp3,shen,4,shen4
yue2_MV1_MP3.mp3,yue,2,yue2
chu2_FV2_MP3.mp3,chu,2,chu2
pin4_FV3_MP3.mp3,pin,4,pin4
gan3_FV3_MP3.mp3,gan,3,gan3
meng4_MV1_MP3.mp3,meng,4,meng4
ma4_FV3_MP3.mp3,ma,4,ma4
kei2_MV3_MP3.mp3,kei,2,kei2
ei4_FV1_MP3.mp3,ei,4,ei4
bian3_MV1_MP3.mp3,bian,3,bian3
ju1_FV3_MP3.mp3,ju,1,ju1
ya3_MV1_MP3.mp3,ya,3,ya3
cu4_MV2_MP3.mp3,cu,4,cu4
qin2_FV2_MP3.mp3,qin,2,qin2
chun1_FV2_MP3.mp3,chun,1,chun1
zhun1_FV1_MP3.mp3,zhun,1,zhun1
hao1_FV1_MP3.mp3,hao,1,hao1
ye3_MV2_MP3.mp3,ye,3,ye3
yo1_MV1_MP3.mp3,yo,1,yo1
kai1_FV1_MP3.mp3,kai,1,kai1
ta1_MV3_MP3.mp3,ta,1,ta1
xian1_FV3_MP3.mp3,xian,1,xian1
sheng4_FV1_MP3.mp3,sheng,4,sheng4
kuang4_MV2_MP3.mp3,kuang,4,kuang4
